Time stamp;Contador;RSSI_DL;PSR;Status LED NodeMCU; Status LED Esp
Fri May 28 11:24:56 2021 ; 312 ; -49.0 ; 98.72 ; 0 ; 0
Fri May 28 11:24:57 2021 ; 313 ; -51.0 ; 98.72 ; 0 ; 0
Fri May 28 11:24:57 2021 ; 314 ; -49.0 ; 98.73 ; 0 ; 0
Fri May 28 11:24:58 2021 ; 315 ; -51.0 ; 98.73 ; 0 ; 0
Fri May 28 11:24:58 2021 ; 316 ; -50.0 ; 98.73 ; 0 ; 0
Fri May 28 11:24:59 2021 ; 317 ; -49.0 ; 98.74 ; 0 ; 0
Fri May 28 11:24:59 2021 ; 318 ; -51.0 ; 98.74 ; 0 ; 0
Fri May 28 11:25:00 2021 ; 319 ; -56.0 ; 98.75 ; 0 ; 0
Fri May 28 11:25:00 2021 ; 320 ; -57.0 ; 98.75 ; 0 ; 0
Fri May 28 11:25:01 2021 ; 321 ; -52.0 ; 98.75 ; 0 ; 0
Fri May 28 11:25:01 2021 ; 322 ; -57.0 ; 98.76 ; 0 ; 0
Fri May 28 11:25:02 2021 ; 323 ; -55.0 ; 98.76 ; 0 ; 0
Fri May 28 11:25:02 2021 ; 324 ; -56.0 ; 98.77 ; 0 ; 0
Fri May 28 11:25:03 2021 ; 325 ; -57.0 ; 98.77 ; 0 ; 0
Fri May 28 11:25:03 2021 ; 326 ; -56.0 ; 98.77 ; 0 ; 0
Fri May 28 11:25:04 2021 ; 327 ; -53.0 ; 98.78 ; 0 ; 0
Fri May 28 11:25:04 2021 ; 328 ; -61.0 ; 98.78 ; 0 ; 0
Fri May 28 11:25:05 2021 ; 329 ; -68.0 ; 98.78 ; 0 ; 0
Fri May 28 11:25:05 2021 ; 330 ; -60.0 ; 98.79 ; 0 ; 0
Fri May 28 11:25:06 2021 ; 331 ; -55.0 ; 98.79 ; 0 ; 0
Fri May 28 11:25:07 2021 ; 332 ; -53.0 ; 98.8 ; 0 ; 0
Fri May 28 11:25:07 2021 ; 333 ; -56.0 ; 98.8 ; 0 ; 0
Fri May 28 11:25:08 2021 ; 334 ; -49.0 ; 98.8 ; 0 ; 0
Fri May 28 11:25:08 2021 ; 335 ; -49.0 ; 98.81 ; 0 ; 0
Fri May 28 11:25:09 2021 ; 336 ; -51.0 ; 98.81 ; 0 ; 0
Fri May 28 11:25:09 2021 ; 337 ; -51.0 ; 98.81 ; 0 ; 0
Fri May 28 11:25:10 2021 ; 338 ; -48.0 ; 98.82 ; 0 ; 0
Fri May 28 11:25:10 2021 ; 339 ; -47.0 ; 98.82 ; 0 ; 0
Fri May 28 11:25:11 2021 ; 340 ; -47.0 ; 98.82 ; 0 ; 0
Fri May 28 11:25:11 2021 ; 341 ; -48.0 ; 98.83 ; 0 ; 0
Fri May 28 11:25:12 2021 ; 342 ; -47.0 ; 98.83 ; 0 ; 0
Fri May 28 11:25:12 2021 ; 343 ; -49.0 ; 98.83 ; 0 ; 0
Fri May 28 11:25:13 2021 ; 344 ; -49.0 ; 98.84 ; 0 ; 0
Fri May 28 11:25:13 2021 ; 345 ; -47.0 ; 98.84 ; 0 ; 0
Fri May 28 11:25:14 2021 ; 346 ; -47.0 ; 98.84 ; 0 ; 0
Fri May 28 11:25:14 2021 ; 347 ; -48.0 ; 98.85 ; 0 ; 0
Fri May 28 11:25:15 2021 ; 348 ; -48.0 ; 98.85 ; 0 ; 0
Fri May 28 11:25:15 2021 ; 349 ; -46.0 ; 98.85 ; 0 ; 0
Fri May 28 11:25:16 2021 ; 350 ; -46.0 ; 98.86 ; 0 ; 0
Fri May 28 11:25:16 2021 ; 351 ; -47.0 ; 98.86 ; 0 ; 0
Fri May 28 11:25:17 2021 ; 352 ; -46.0 ; 98.86 ; 0 ; 0
Fri May 28 11:25:17 2021 ; 353 ; -46.0 ; 98.87 ; 0 ; 0
Fri May 28 11:25:18 2021 ; 354 ; -47.0 ; 98.87 ; 0 ; 0
Fri May 28 11:25:18 2021 ; 355 ; -47.0 ; 98.87 ; 0 ; 0
Fri May 28 11:25:19 2021 ; 356 ; -45.0 ; 98.88 ; 0 ; 0
Fri May 28 11:25:19 2021 ; 357 ; -47.0 ; 98.88 ; 0 ; 0
Fri May 28 11:25:20 2021 ; 358 ; -44.0 ; 98.88 ; 0 ; 0
Fri May 28 11:25:20 2021 ; 359 ; -46.0 ; 98.89 ; 0 ; 0
Fri May 28 11:25:21 2021 ; 360 ; -47.0 ; 98.89 ; 0 ; 0
Fri May 28 11:25:22 2021 ; 361 ; -47.0 ; 98.89 ; 0 ; 0
Fri May 28 11:25:22 2021 ; 362 ; -47.0 ; 98.9 ; 0 ; 0
Fri May 28 11:25:23 2021 ; 363 ; -46.0 ; 98.9 ; 0 ; 0
Fri May 28 11:25:23 2021 ; 364 ; -47.0 ; 98.9 ; 0 ; 0
Fri May 28 11:25:24 2021 ; 365 ; -46.0 ; 98.9 ; 0 ; 0
Fri May 28 11:25:24 2021 ; 366 ; -47.0 ; 98.91 ; 0 ; 0
Fri May 28 11:25:25 2021 ; 367 ; -47.0 ; 98.91 ; 0 ; 0
Fri May 28 11:25:25 2021 ; 368 ; -46.0 ; 98.91 ; 0 ; 0
Fri May 28 11:25:26 2021 ; 369 ; -47.0 ; 98.92 ; 0 ; 0
Fri May 28 11:25:26 2021 ; 370 ; -47.0 ; 98.92 ; 0 ; 0
Fri May 28 11:25:27 2021 ; 371 ; -48.0 ; 98.92 ; 0 ; 0
Fri May 28 11:25:27 2021 ; 372 ; -47.0 ; 98.92 ; 0 ; 0
Fri May 28 11:25:28 2021 ; 373 ; -45.0 ; 98.93 ; 0 ; 0
Fri May 28 11:25:28 2021 ; 374 ; -44.0 ; 98.93 ; 0 ; 0
Fri May 28 11:25:29 2021 ; 375 ; -47.0 ; 98.93 ; 0 ; 0
Fri May 28 11:25:29 2021 ; 376 ; -48.0 ; 98.94 ; 0 ; 0
Fri May 28 11:25:30 2021 ; 377 ; -46.0 ; 98.94 ; 0 ; 0
Fri May 28 11:25:30 2021 ; 378 ; -47.0 ; 98.94 ; 0 ; 0
Fri May 28 11:25:31 2021 ; 379 ; -46.0 ; 98.94 ; 0 ; 0
Fri May 28 11:25:31 2021 ; 380 ; -46.0 ; 98.95 ; 0 ; 0
Fri May 28 11:25:32 2021 ; 381 ; -47.0 ; 98.95 ; 0 ; 0
Fri May 28 11:25:32 2021 ; 382 ; -47.0 ; 98.95 ; 0 ; 0
Fri May 28 11:25:33 2021 ; 383 ; -47.0 ; 98.96 ; 0 ; 0
Fri May 28 11:25:33 2021 ; 384 ; -47.0 ; 98.96 ; 0 ; 0
Fri May 28 11:25:34 2021 ; 385 ; -48.0 ; 98.96 ; 0 ; 0
Fri May 28 11:25:34 2021 ; 386 ; -47.0 ; 98.96 ; 0 ; 0
Fri May 28 11:25:35 2021 ; 387 ; -45.0 ; 98.97 ; 0 ; 0
Fri May 28 11:25:36 2021 ; 388 ; -47.0 ; 98.97 ; 0 ; 0
Fri May 28 11:25:36 2021 ; 389 ; -47.0 ; 98.97 ; 0 ; 0
Fri May 28 11:25:37 2021 ; 390 ; -46.0 ; 98.97 ; 0 ; 0
Fri May 28 11:25:37 2021 ; 391 ; -47.0 ; 98.98 ; 0 ; 0
Fri May 28 11:25:38 2021 ; 392 ; -46.0 ; 98.98 ; 0 ; 0
Fri May 28 11:25:38 2021 ; 393 ; -46.0 ; 98.98 ; 0 ; 0
Fri May 28 11:25:39 2021 ; 394 ; -44.0 ; 98.98 ; 0 ; 0
Fri May 28 11:25:39 2021 ; 395 ; -46.0 ; 98.99 ; 0 ; 0
Fri May 28 11:25:40 2021 ; 396 ; -44.0 ; 98.99 ; 0 ; 0
Fri May 28 11:25:40 2021 ; 397 ; -48.0 ; 98.99 ; 0 ; 0
Fri May 28 11:25:41 2021 ; 398 ; -48.0 ; 98.99 ; 0 ; 0
Fri May 28 11:25:41 2021 ; 399 ; -48.0 ; 99.0 ; 0 ; 0
Fri May 28 11:25:42 2021 ; 400 ; -47.0 ; 99.0 ; 0 ; 0
Fri May 28 11:25:42 2021 ; 401 ; -44.0 ; 99.0 ; 0 ; 0
Fri May 28 11:25:43 2021 ; 402 ; -47.0 ; 99.0 ; 0 ; 0
Fri May 28 11:25:43 2021 ; 403 ; -45.0 ; 99.01 ; 0 ; 0
Fri May 28 11:25:44 2021 ; 404 ; -49.0 ; 99.01 ; 0 ; 0
Fri May 28 11:25:44 2021 ; 405 ; -47.0 ; 99.01 ; 0 ; 0
Fri May 28 11:25:45 2021 ; 406 ; -48.0 ; 99.01 ; 0 ; 0
Fri May 28 11:25:45 2021 ; 407 ; -50.0 ; 99.02 ; 0 ; 0
Fri May 28 11:25:46 2021 ; 408 ; -48.0 ; 99.02 ; 0 ; 0
Fri May 28 11:25:46 2021 ; 409 ; -49.0 ; 99.02 ; 0 ; 0
Fri May 28 11:25:47 2021 ; 410 ; -48.0 ; 99.02 ; 0 ; 0
Fri May 28 11:25:47 2021 ; 411 ; -51.0 ; 99.03 ; 0 ; 0
Fri May 28 11:25:48 2021 ; 412 ; -53.0 ; 99.03 ; 0 ; 0
Fri May 28 11:25:48 2021 ; 413 ; -51.0 ; 99.03 ; 0 ; 0
Fri May 28 11:25:49 2021 ; 414 ; -49.0 ; 99.03 ; 0 ; 0
Fri May 28 11:25:49 2021 ; 415 ; -47.0 ; 99.04 ; 0 ; 0
Fri May 28 11:25:50 2021 ; 416 ; -51.0 ; 99.04 ; 0 ; 0
Fri May 28 11:25:51 2021 ; 417 ; -50.0 ; 99.04 ; 0 ; 0
Fri May 28 11:25:51 2021 ; 418 ; -49.0 ; 99.04 ; 0 ; 0
Fri May 28 11:25:52 2021 ; 419 ; -48.0 ; 99.05 ; 0 ; 0
Fri May 28 11:25:52 2021 ; 420 ; -50.0 ; 99.05 ; 0 ; 0
Fri May 28 11:25:53 2021 ; 421 ; -52.0 ; 99.05 ; 0 ; 0
Fri May 28 11:25:53 2021 ; 422 ; -51.0 ; 99.05 ; 0 ; 0
Fri May 28 11:25:54 2021 ; 423 ; -52.0 ; 99.05 ; 0 ; 0
Fri May 28 11:25:54 2021 ; 424 ; -50.0 ; 99.06 ; 0 ; 0
Fri May 28 11:25:55 2021 ; 425 ; -51.0 ; 99.06 ; 0 ; 0
Fri May 28 11:25:55 2021 ; 426 ; -49.0 ; 99.06 ; 0 ; 0
Fri May 28 11:25:56 2021 ; 427 ; -50.0 ; 99.06 ; 0 ; 0
Fri May 28 11:25:56 2021 ; 428 ; -51.0 ; 99.07 ; 0 ; 0
Fri May 28 11:25:57 2021 ; 429 ; -48.0 ; 99.07 ; 0 ; 0
Fri May 28 11:25:57 2021 ; 430 ; -47.0 ; 99.07 ; 0 ; 0
Fri May 28 11:25:58 2021 ; 431 ; -49.0 ; 99.07 ; 0 ; 0
Fri May 28 11:25:58 2021 ; 432 ; -50.0 ; 99.07 ; 0 ; 0
Fri May 28 11:25:59 2021 ; 433 ; -49.0 ; 99.08 ; 0 ; 0
Fri May 28 11:25:59 2021 ; 434 ; -52.0 ; 99.08 ; 0 ; 0
Fri May 28 11:26:00 2021 ; 435 ; -49.0 ; 99.08 ; 0 ; 0
Fri May 28 11:26:00 2021 ; 436 ; -49.0 ; 99.08 ; 0 ; 0
Fri May 28 11:26:01 2021 ; 437 ; -51.0 ; 99.08 ; 0 ; 0
Fri May 28 11:26:01 2021 ; 438 ; -48.0 ; 99.09 ; 0 ; 0
Fri May 28 11:26:02 2021 ; 439 ; -44.0 ; 99.09 ; 0 ; 0
Fri May 28 11:26:02 2021 ; 440 ; -47.0 ; 99.09 ; 0 ; 0
Fri May 28 11:26:03 2021 ; 441 ; -48.0 ; 99.09 ; 0 ; 0
Fri May 28 11:26:03 2021 ; 442 ; -49.0 ; 99.1 ; 0 ; 0
Fri May 28 11:26:04 2021 ; 443 ; -49.0 ; 99.1 ; 0 ; 0
Fri May 28 11:26:05 2021 ; 444 ; -49.0 ; 99.1 ; 0 ; 0
Fri May 28 11:26:05 2021 ; 445 ; -53.0 ; 99.1 ; 0 ; 0
Fri May 28 11:26:06 2021 ; 446 ; -50.0 ; 99.1 ; 0 ; 0
Fri May 28 11:26:06 2021 ; 447 ; -53.0 ; 99.11 ; 0 ; 0
Fri May 28 11:26:07 2021 ; 448 ; -54.0 ; 99.11 ; 0 ; 0
Fri May 28 11:26:07 2021 ; 449 ; -50.0 ; 99.11 ; 0 ; 0
Fri May 28 11:26:08 2021 ; 450 ; -52.0 ; 99.11 ; 0 ; 0
Fri May 28 11:26:08 2021 ; 451 ; -52.0 ; 99.11 ; 0 ; 0
Fri May 28 11:26:09 2021 ; 452 ; -50.0 ; 99.12 ; 0 ; 0
Fri May 28 11:26:09 2021 ; 453 ; -52.0 ; 99.12 ; 0 ; 0
Fri May 28 11:26:10 2021 ; 454 ; -52.0 ; 99.12 ; 0 ; 0
Fri May 28 11:26:10 2021 ; 455 ; -52.0 ; 99.12 ; 0 ; 0
Fri May 28 11:26:11 2021 ; 456 ; -55.0 ; 99.12 ; 0 ; 0
Fri May 28 11:26:11 2021 ; 457 ; -60.0 ; 99.12 ; 0 ; 0
Fri May 28 11:26:12 2021 ; 458 ; -53.0 ; 99.13 ; 0 ; 0
Fri May 28 11:26:12 2021 ; 459 ; -50.0 ; 99.13 ; 0 ; 0
Fri May 28 11:26:13 2021 ; 460 ; -51.0 ; 99.13 ; 0 ; 0
Fri May 28 11:26:13 2021 ; 461 ; -49.0 ; 99.13 ; 0 ; 0
Fri May 28 11:26:14 2021 ; 462 ; -51.0 ; 99.13 ; 0 ; 0
Fri May 28 11:26:14 2021 ; 463 ; -51.0 ; 99.14 ; 0 ; 0
Fri May 28 11:26:15 2021 ; 464 ; -50.0 ; 99.14 ; 0 ; 0
Fri May 28 11:26:15 2021 ; 465 ; -51.0 ; 99.14 ; 0 ; 0
Fri May 28 11:26:16 2021 ; 466 ; -50.0 ; 99.14 ; 0 ; 0
Fri May 28 11:26:16 2021 ; 467 ; -47.0 ; 99.14 ; 0 ; 0
Fri May 28 11:26:17 2021 ; 468 ; -47.0 ; 99.15 ; 0 ; 0
Fri May 28 11:26:17 2021 ; 469 ; -48.0 ; 99.15 ; 0 ; 0
Fri May 28 11:26:18 2021 ; 470 ; -49.0 ; 99.15 ; 0 ; 0
Fri May 28 11:26:19 2021 ; 471 ; -48.0 ; 99.15 ; 0 ; 0
Fri May 28 11:26:19 2021 ; 472 ; -47.0 ; 99.15 ; 0 ; 0
Fri May 28 11:26:20 2021 ; 473 ; -46.0 ; 99.15 ; 0 ; 0
Fri May 28 11:26:20 2021 ; 474 ; -46.0 ; 99.16 ; 0 ; 0
Fri May 28 11:26:21 2021 ; 475 ; -48.0 ; 99.16 ; 0 ; 0
Fri May 28 11:26:21 2021 ; 476 ; -46.0 ; 99.16 ; 0 ; 0
Fri May 28 11:26:22 2021 ; 477 ; -48.0 ; 99.16 ; 0 ; 0
Fri May 28 11:26:22 2021 ; 478 ; -47.0 ; 99.16 ; 0 ; 0
Fri May 28 11:26:23 2021 ; 479 ; -47.0 ; 99.16 ; 0 ; 0
Fri May 28 11:26:23 2021 ; 480 ; -49.0 ; 99.17 ; 0 ; 0
Fri May 28 11:26:24 2021 ; 481 ; -48.0 ; 99.17 ; 0 ; 0
Fri May 28 11:26:24 2021 ; 482 ; -47.0 ; 99.17 ; 0 ; 0
Fri May 28 11:26:25 2021 ; 483 ; -47.0 ; 99.17 ; 0 ; 0
Fri May 28 11:26:25 2021 ; 484 ; -47.0 ; 99.17 ; 0 ; 0
Fri May 28 11:26:26 2021 ; 485 ; -47.0 ; 99.18 ; 0 ; 0
Fri May 28 11:26:26 2021 ; 486 ; -50.0 ; 99.18 ; 0 ; 0
Fri May 28 11:26:27 2021 ; 487 ; -49.0 ; 99.18 ; 0 ; 0
Fri May 28 11:26:27 2021 ; 488 ; -47.0 ; 99.18 ; 0 ; 0
Fri May 28 11:26:28 2021 ; 489 ; -50.0 ; 99.18 ; 0 ; 0
Fri May 28 11:26:28 2021 ; 490 ; -47.0 ; 99.18 ; 0 ; 0
Fri May 28 11:26:29 2021 ; 491 ; -47.0 ; 99.19 ; 0 ; 0
Fri May 28 11:26:29 2021 ; 492 ; -47.0 ; 99.19 ; 0 ; 0
Fri May 28 11:26:30 2021 ; 493 ; -46.0 ; 99.19 ; 0 ; 0
Fri May 28 11:26:30 2021 ; 494 ; -47.0 ; 99.19 ; 0 ; 0
Fri May 28 11:26:31 2021 ; 495 ; -47.0 ; 99.19 ; 0 ; 0
Fri May 28 11:26:32 2021 ; 496 ; -48.0 ; 99.19 ; 0 ; 0
Fri May 28 11:26:32 2021 ; 497 ; -48.0 ; 99.2 ; 0 ; 0
Fri May 28 11:26:33 2021 ; 498 ; -46.0 ; 99.2 ; 0 ; 0
Fri May 28 11:26:33 2021 ; 499 ; -47.0 ; 99.2 ; 0 ; 0
Fri May 28 11:26:34 2021 ; 500 ; -46.0 ; 99.2 ; 0 ; 0
Fri May 28 11:26:34 2021 ; 501 ; -46.0 ; 99.2 ; 0 ; 0
Fri May 28 11:26:35 2021 ; 502 ; -48.0 ; 99.2 ; 0 ; 0
Fri May 28 11:26:35 2021 ; 503 ; -51.0 ; 99.2 ; 0 ; 0
Fri May 28 11:26:36 2021 ; 504 ; -50.0 ; 99.21 ; 0 ; 0
Fri May 28 11:26:36 2021 ; 505 ; -50.0 ; 99.21 ; 0 ; 0
Fri May 28 11:26:37 2021 ; 506 ; -51.0 ; 99.21 ; 0 ; 0
Fri May 28 11:26:37 2021 ; 507 ; -51.0 ; 99.21 ; 0 ; 0
Fri May 28 11:26:38 2021 ; 508 ; -52.0 ; 99.21 ; 0 ; 0
Fri May 28 11:26:38 2021 ; 509 ; -53.0 ; 99.21 ; 0 ; 0
Fri May 28 11:26:39 2021 ; 510 ; -51.0 ; 99.22 ; 0 ; 0
Fri May 28 11:26:39 2021 ; 511 ; -51.0 ; 99.22 ; 0 ; 0
Fri May 28 11:26:40 2021 ; 512 ; -52.0 ; 99.22 ; 0 ; 0
Fri May 28 11:26:40 2021 ; 513 ; -51.0 ; 99.22 ; 0 ; 0
Fri May 28 11:26:41 2021 ; 514 ; -53.0 ; 99.22 ; 0 ; 0
Fri May 28 11:26:41 2021 ; 515 ; -55.0 ; 99.22 ; 0 ; 0
Fri May 28 11:26:42 2021 ; 516 ; -53.0 ; 99.22 ; 0 ; 0
Fri May 28 11:26:42 2021 ; 517 ; -50.0 ; 99.23 ; 0 ; 0
Fri May 28 11:26:43 2021 ; 518 ; -53.0 ; 99.23 ; 0 ; 0
Fri May 28 11:26:43 2021 ; 519 ; -51.0 ; 99.23 ; 0 ; 0
Fri May 28 11:26:44 2021 ; 520 ; -53.0 ; 99.23 ; 0 ; 0
Fri May 28 11:26:44 2021 ; 521 ; -53.0 ; 99.23 ; 0 ; 0
Fri May 28 11:26:45 2021 ; 522 ; -54.0 ; 99.23 ; 0 ; 0
Fri May 28 11:26:45 2021 ; 523 ; -50.0 ; 99.24 ; 0 ; 0
Fri May 28 11:26:46 2021 ; 524 ; -54.0 ; 99.24 ; 0 ; 0
Fri May 28 11:26:47 2021 ; 525 ; -52.0 ; 99.24 ; 0 ; 0
Fri May 28 11:26:47 2021 ; 526 ; -53.0 ; 99.24 ; 0 ; 0
Fri May 28 11:26:48 2021 ; 527 ; -51.0 ; 99.24 ; 0 ; 0
Fri May 28 11:26:48 2021 ; 528 ; -52.0 ; 99.24 ; 0 ; 0
Fri May 28 11:26:49 2021 ; 529 ; -50.0 ; 99.24 ; 0 ; 0
Fri May 28 11:26:49 2021 ; 530 ; -53.0 ; 99.25 ; 0 ; 0
Fri May 28 11:26:50 2021 ; 531 ; -52.0 ; 99.25 ; 0 ; 0
Fri May 28 11:26:50 2021 ; 532 ; -50.0 ; 99.25 ; 0 ; 0
Fri May 28 11:26:51 2021 ; 533 ; -51.0 ; 99.25 ; 0 ; 0
Fri May 28 11:26:51 2021 ; 534 ; -53.0 ; 99.25 ; 0 ; 0
Fri May 28 11:26:52 2021 ; 535 ; -52.0 ; 99.25 ; 0 ; 0
Fri May 28 11:26:52 2021 ; 536 ; -53.0 ; 99.25 ; 0 ; 0
Fri May 28 11:26:53 2021 ; 537 ; -50.0 ; 99.26 ; 0 ; 0
Fri May 28 11:26:53 2021 ; 538 ; -50.0 ; 99.26 ; 0 ; 0
Fri May 28 11:26:54 2021 ; 539 ; -52.0 ; 99.26 ; 0 ; 0
Fri May 28 11:26:54 2021 ; 540 ; -50.0 ; 99.26 ; 0 ; 0
Fri May 28 11:26:55 2021 ; 541 ; -49.0 ; 99.26 ; 0 ; 0
Fri May 28 11:26:55 2021 ; 542 ; -53.0 ; 99.26 ; 0 ; 0
Fri May 28 11:26:56 2021 ; 543 ; -50.0 ; 99.26 ; 0 ; 0
Fri May 28 11:26:57 2021 ; 544 ; -52.0 ; 99.26 ; 0 ; 0
Fri May 28 11:26:57 2021 ; 545 ; -51.0 ; 99.27 ; 0 ; 0
Fri May 28 11:26:58 2021 ; 546 ; -49.0 ; 99.27 ; 0 ; 0
Fri May 28 11:26:58 2021 ; 547 ; -50.0 ; 99.27 ; 0 ; 0
Fri May 28 11:26:59 2021 ; 548 ; -49.0 ; 99.27 ; 0 ; 0
Fri May 28 11:26:59 2021 ; 549 ; -48.0 ; 99.27 ; 0 ; 0
Fri May 28 11:27:00 2021 ; 550 ; -49.0 ; 99.27 ; 0 ; 0
Fri May 28 11:27:00 2021 ; 551 ; -49.0 ; 99.27 ; 0 ; 0
Fri May 28 11:27:01 2021 ; 552 ; -49.0 ; 99.28 ; 0 ; 0
Fri May 28 11:27:01 2021 ; 553 ; -50.0 ; 99.28 ; 0 ; 0
Fri May 28 11:27:02 2021 ; 554 ; -50.0 ; 99.28 ; 0 ; 0
Fri May 28 11:27:02 2021 ; 555 ; -50.0 ; 99.28 ; 0 ; 0
Fri May 28 11:27:03 2021 ; 556 ; -48.0 ; 99.28 ; 0 ; 0
Fri May 28 11:27:03 2021 ; 557 ; -50.0 ; 99.28 ; 0 ; 0
Fri May 28 11:27:04 2021 ; 558 ; -51.0 ; 99.28 ; 0 ; 0
Fri May 28 11:27:04 2021 ; 559 ; -51.0 ; 99.28 ; 0 ; 0
Fri May 28 11:27:05 2021 ; 560 ; -49.0 ; 99.29 ; 0 ; 0
Fri May 28 11:27:05 2021 ; 561 ; -48.0 ; 99.29 ; 0 ; 0
Fri May 28 11:27:06 2021 ; 562 ; -50.0 ; 99.29 ; 0 ; 0
Fri May 28 11:27:06 2021 ; 563 ; -50.0 ; 99.29 ; 0 ; 0
Fri May 28 11:27:07 2021 ; 564 ; -50.0 ; 99.29 ; 0 ; 0
Fri May 28 11:27:07 2021 ; 565 ; -49.0 ; 99.29 ; 0 ; 0
Fri May 28 11:27:08 2021 ; 566 ; -50.0 ; 99.29 ; 0 ; 0
Fri May 28 11:27:08 2021 ; 567 ; -51.0 ; 99.29 ; 0 ; 0
Fri May 28 11:27:09 2021 ; 568 ; -49.0 ; 99.3 ; 0 ; 0
Fri May 28 11:27:09 2021 ; 569 ; -49.0 ; 99.3 ; 0 ; 0
Fri May 28 11:27:10 2021 ; 570 ; -49.0 ; 99.3 ; 0 ; 0
Fri May 28 11:27:11 2021 ; 571 ; -48.0 ; 99.3 ; 0 ; 0
Fri May 28 11:27:11 2021 ; 572 ; -48.0 ; 99.3 ; 0 ; 0
Fri May 28 11:27:12 2021 ; 573 ; -49.0 ; 99.3 ; 0 ; 0
Fri May 28 11:27:12 2021 ; 574 ; -46.0 ; 99.3 ; 0 ; 0
Fri May 28 11:27:13 2021 ; 575 ; -48.0 ; 99.3 ; 0 ; 0
Fri May 28 11:27:13 2021 ; 576 ; -48.0 ; 99.31 ; 0 ; 0
Fri May 28 11:27:14 2021 ; 577 ; -47.0 ; 99.31 ; 0 ; 0
Fri May 28 11:27:14 2021 ; 578 ; -48.0 ; 99.31 ; 0 ; 0
Fri May 28 11:27:15 2021 ; 579 ; -49.0 ; 99.31 ; 0 ; 0
Fri May 28 11:27:15 2021 ; 580 ; -47.0 ; 99.31 ; 0 ; 0
Fri May 28 11:27:16 2021 ; 581 ; -49.0 ; 99.31 ; 0 ; 0
Fri May 28 11:27:16 2021 ; 582 ; -51.0 ; 99.31 ; 0 ; 0
Fri May 28 11:27:17 2021 ; 583 ; -49.0 ; 99.31 ; 0 ; 0
Fri May 28 11:27:17 2021 ; 584 ; -48.0 ; 99.32 ; 0 ; 0
Fri May 28 11:27:18 2021 ; 585 ; -49.0 ; 99.32 ; 0 ; 0
Fri May 28 11:27:18 2021 ; 586 ; -52.0 ; 99.32 ; 0 ; 0
Fri May 28 11:27:19 2021 ; 587 ; -50.0 ; 99.32 ; 0 ; 0
Fri May 28 11:27:19 2021 ; 588 ; -55.0 ; 99.32 ; 0 ; 0
Fri May 28 11:27:20 2021 ; 589 ; -52.0 ; 99.32 ; 0 ; 0
Fri May 28 11:27:20 2021 ; 590 ; -50.0 ; 99.32 ; 0 ; 0
Fri May 28 11:27:21 2021 ; 591 ; -49.0 ; 99.32 ; 0 ; 0
Fri May 28 11:27:21 2021 ; 592 ; -51.0 ; 99.32 ; 0 ; 0
Fri May 28 11:27:22 2021 ; 593 ; -50.0 ; 99.33 ; 0 ; 0
Fri May 28 11:27:22 2021 ; 594 ; -50.0 ; 99.33 ; 0 ; 0
Fri May 28 11:27:23 2021 ; 595 ; -50.0 ; 99.33 ; 0 ; 0
Fri May 28 11:27:23 2021 ; 596 ; -51.0 ; 99.33 ; 0 ; 0
Fri May 28 11:27:24 2021 ; 597 ; -51.0 ; 99.33 ; 0 ; 0
Fri May 28 11:27:25 2021 ; 598 ; -51.0 ; 99.33 ; 0 ; 0
Fri May 28 11:27:25 2021 ; 599 ; -50.0 ; 99.33 ; 0 ; 0
Fri May 28 11:27:26 2021 ; 600 ; -49.0 ; 99.33 ; 0 ; 0
Fri May 28 11:27:26 2021 ; 601 ; -48.0 ; 99.33 ; 0 ; 0
Fri May 28 11:27:27 2021 ; 602 ; -50.0 ; 99.34 ; 0 ; 0
Fri May 28 11:27:27 2021 ; 603 ; -51.0 ; 99.34 ; 0 ; 0
Fri May 28 11:27:28 2021 ; 604 ; -50.0 ; 99.34 ; 0 ; 0
Fri May 28 11:27:28 2021 ; 605 ; -51.0 ; 99.34 ; 0 ; 0
Fri May 28 11:27:29 2021 ; 606 ; -51.0 ; 99.34 ; 0 ; 0
Fri May 28 11:27:29 2021 ; 607 ; -51.0 ; 99.34 ; 0 ; 0
Fri May 28 11:27:30 2021 ; 608 ; -51.0 ; 99.34 ; 0 ; 0
Fri May 28 11:27:30 2021 ; 609 ; -49.0 ; 99.34 ; 0 ; 0
Fri May 28 11:27:31 2021 ; 610 ; -48.0 ; 99.34 ; 0 ; 0
Fri May 28 11:27:31 2021 ; 611 ; -50.0 ; 99.35 ; 0 ; 0
Fri May 28 11:27:32 2021 ; 612 ; -49.0 ; 99.35 ; 0 ; 0
Fri May 28 11:27:32 2021 ; 613 ; -49.0 ; 99.35 ; 0 ; 0
Fri May 28 11:27:33 2021 ; 614 ; -52.0 ; 99.35 ; 0 ; 0
Fri May 28 11:27:34 2021 ; 615 ; -48.0 ; 99.35 ; 0 ; 0
Fri May 28 11:27:34 2021 ; 616 ; -48.0 ; 99.35 ; 0 ; 0
Fri May 28 11:27:35 2021 ; 617 ; -49.0 ; 99.35 ; 0 ; 0
Fri May 28 11:27:35 2021 ; 618 ; -49.0 ; 99.35 ; 0 ; 0
Fri May 28 11:27:36 2021 ; 619 ; -48.0 ; 99.35 ; 0 ; 0
Fri May 28 11:27:36 2021 ; 620 ; -49.0 ; 99.35 ; 0 ; 0
Fri May 28 11:27:37 2021 ; 621 ; -49.0 ; 99.36 ; 0 ; 0
